tab_code,tab_name,cat01_code,cat01_name,cat02_code,cat02_name,cat03_code,cat03_name,area_code,area_name,time_code,time_name,value
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1993000000,1993年,278267
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1992000000,1992年,282737
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1991000000,1991年,286965
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1990000000,1990年,286065
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1989000000,1989年,286301
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1988000000,1988年,288641
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1987000000,1987年,292057
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1986000000,1986年,289885
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1985000000,1985年,285123
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1984000000,1984年,278933
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1983000000,1983年,273703
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1982000000,1982年,269645
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1981000000,1981年,258487
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1980000000,1980年,251279
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1979000000,1979年,246146
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1978000000,1978年,247741
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1977000000,1977年,243109
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1976000000,1976年,237595
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1975000000,1975年,234844
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1974000000,1974年,232827
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1973000000,1973年,232123
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1972000000,1972年,225836
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1971000000,1971年,224646
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1970000000,1970年,224546
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1969000000,1969年,227407
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1968000000,1968年,230516
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1967000000,1967年,232138
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1966000000,1966年,233986
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1965000000,1965年,237750
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1964000000,1964年,241630
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1963000000,1963年,245952
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1962000000,1962年,246555
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1961000000,1961年,231593
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1960000000,1960年,205988
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1959000000,1959年,188766
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1958000000,1958年,187394
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1957000000,1957年,195615
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1956000000,1956年,200798
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1955000000,1955年,199062
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1954000000,1954年,193014
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1953000000,1953年,185189
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1952000000,1952年,183900
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1951000000,1951年,181184
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1950000000,1950年,182008
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1949000000,1949年,182727
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000040,本務教員数,00000,全国,1948000000,1948年,169283
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,2016000000,2016年,★
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,2015000000,2015年,42729
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,2014000000,2014年,40807
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,2013000000,2013年,40049
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,2012000000,2012年,38615
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,2011000000,2011年,36876
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,2010000000,2010年,35509
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,2009000000,2009年,34812
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,2008000000,2008年,33098
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,2007000000,2007年,31450
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,2006000000,2006年,30612
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,2005000000,2005年,29437
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,2004000000,2004年,28592
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,2003000000,2003年,27343
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,2002000000,2002年,25922
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,2001000000,2001年,24227
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,2000000000,2000年,23646
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1999000000,1999年,23107
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1998000000,1998年,22976
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1997000000,1997年,23712
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1996000000,1996年,22254
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1995000000,1995年,21292
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1994000000,1994年,20352
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1993000000,1993年,20181
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1992000000,1992年,20363
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1991000000,1991年,20749
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1990000000,1990年,19886
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1989000000,1989年,15924
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1988000000,1988年,15551
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1987000000,1987年,14725
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1986000000,1986年,14282
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1985000000,1985年,13676
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1984000000,1984年,13482
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1983000000,1983年,13259
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1982000000,1982年,13010
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1981000000,1981年,12870
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1980000000,1980年,13180
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1979000000,1979年,12893
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1978000000,1978年,12681
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1977000000,1977年,12492
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1976000000,1976年,12084
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1975000000,1975年,12112
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1974000000,1974年,11880
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1973000000,1973年,11620
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1972000000,1972年,11202
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1971000000,1971年,10758
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1970000000,1970年,11072
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1969000000,1969年,10489
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1968000000,1968年,10893
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1967000000,1967年,10834
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1966000000,1966年,10484
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1965000000,1965年,10463
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1964000000,1964年,11000
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1963000000,1963年,10827
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1962000000,1962年,11217
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1961000000,1961年,10761
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1960000000,1960年,10829
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1959000000,1959年,9645
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1958000000,1958年,9101
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1957000000,1957年,9818
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1956000000,1956年,9631
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1955000000,1955年,9879
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1954000000,1954年,10363
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1953000000,1953年,10259
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1952000000,1952年,11546
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1951000000,1951年,10449
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1950000000,1950年,10489
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1949000000,1949年,11733
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000050,兼務教員数,00000,全国,1948000000,1948年,46346
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,2016000000,2016年,30023
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,2015000000,2015年,30745
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,2014000000,2014年,31371
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,2013000000,2013年,31777
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,2012000000,2012年,32023
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,2011000000,2011年,32240
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,2010000000,2010年,32359
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,2009000000,2009年,32384
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,2008000000,2008年,32910
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,2007000000,2007年,33561
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,2006000000,2006年,34318
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,2005000000,2005年,34860
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,2004000000,2004年,35852
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,2003000000,2003年,36500
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,2002000000,2002年,37321
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,2001000000,2001年,38054
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,2000000000,2000年,38820
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1999000000,1999年,39341
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1998000000,1998年,39998
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1997000000,1997年,40577
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1996000000,1996年,40925
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1995000000,1995年,41007
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1994000000,1994年,41191
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1993000000,1993年,41261
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1992000000,1992年,41508
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1991000000,1991年,41418
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1990000000,1990年,41406
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1989000000,1989年,41509
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1988000000,1988年,42011
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1987000000,1987年,42334
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1986000000,1986年,42446
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1985000000,1985年,42466
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1984000000,1984年,42648
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1983000000,1983年,42599
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1982000000,1982年,42300
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1981000000,1981年,41730
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1980000000,1980年,41228
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1979000000,1979年,40835
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1978000000,1978年,40818
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1977000000,1977年,40487
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1976000000,1976年,40200
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1975000000,1975年,40147
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1974000000,1974年,39227
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1973000000,1973年,38896
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1972000000,1972年,37878
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1971000000,1971年,37362
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1970000000,1970年,36735
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1969000000,1969年,36390
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1968000000,1968年,36324
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1967000000,1967年,35691
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1966000000,1966年,35267
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1965000000,1965年,33992
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1964000000,1964年,33357
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1963000000,1963年,30616
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1962000000,1962年,29740
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1961000000,1961年,28080
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1960000000,1960年,27102
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1959000000,1959年,26706
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1958000000,1958年,26418
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1957000000,1957年,26834
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1956000000,1956年,26583
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1955000000,1955年,25848
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1954000000,1954年,24567
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1953000000,1953年,23794
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1952000000,1952年,23456
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1951000000,1951年,21139
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000010,計,0000060,本務職員数,00000,全国,1950000000,1950年,19573
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,2016000000,2016年,72
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,2015000000,2015年,73
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,2014000000,2014年,73
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,2013000000,2013年,73
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,2012000000,2012年,73
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,2011000000,2011年,73
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,2010000000,2010年,75
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,2009000000,2009年,75
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,2008000000,2008年,76
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,2007000000,2007年,76
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,2006000000,2006年,76
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,2005000000,2005年,76
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,2004000000,2004年,76
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,2003000000,2003年,76
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,2002000000,2002年,76
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,2001000000,2001年,76
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,2000000000,2000年,76
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1999000000,1999年,78
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1998000000,1998年,78
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1997000000,1997年,78
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1996000000,1996年,78
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1995000000,1995年,78
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1994000000,1994年,78
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1993000000,1993年,78
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1992000000,1992年,78
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1991000000,1991年,78
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1990000000,1990年,78
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1989000000,1989年,78
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1988000000,1988年,78
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1987000000,1987年,78
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1986000000,1986年,78
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1985000000,1985年,78
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1984000000,1984年,78
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1983000000,1983年,77
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1982000000,1982年,77
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1981000000,1981年,77
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1980000000,1980年,76
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1979000000,1979年,76
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1978000000,1978年,76
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1977000000,1977年,76
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1976000000,1976年,76
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1975000000,1975年,76
0000000850,学校数・在学者数・教職員数,0000040,中学校,0000020,国立,0000020,学校数（園数）,00000,全国,1974000000,1974年,76
